case_id,collision_date,collision_time,latitude,longitude,collision_severity,pcf_violation_category,timestamp,sensor_id,dist_to_sensor,paper_type
8364731,2017-04-12,09:05:00,37.43589,-121.88333,property damage only,improper turning,2017-04-12 09:05:00,407184,0.008621687363847785,Minor
8364735,2017-04-10,11:32:00,37.41164,-121.89148,property damage only,improper turning,2017-04-10 11:32:00,407190,0.011506300230750235,Minor
8364743,2017-04-01,20:12:00,37.4243,-121.9236,property damage only,speeding,2017-04-01 20:12:00,413845,0.0025702486261123293,Minor
8364747,2017-04-02,02:48:00,37.41805,-121.90343,property damage only,improper turning,2017-04-02 02:48:00,400088,0.00974837776248893,Minor
8364778,2017-04-29,02:59:00,37.41131,-121.90226,property damage only,speeding,2017-04-29 02:59:00,402286,0.009358574677804406,Minor
8364782,2017-04-29,00:32:00,37.42447,-121.92369,property damage only,speeding,2017-04-29 00:32:00,413845,0.0025955997380222124,Minor
8364786,2017-04-24,07:46:00,37.40457,-121.90783,property damage only,improper turning,2017-04-24 07:46:00,402286,0.0023707931162299544,Minor
8364790,2017-04-22,12:28:00,37.42786,-121.90836,property damage only,following too closely,2017-04-22 12:28:00,401464,0.008263380059031858,Minor
8364794,2017-04-18,20:27:00,37.43083,-121.90706,property damage only,dui,2017-04-18 20:27:00,401489,0.010451408517525601,Minor
8364798,2017-04-19,07:24:00,37.42094,-121.92217,property damage only,traffic signals and signs,2017-04-19 07:24:00,413845,0.004072559146293064,Minor
8368183,2017-03-02,07:15:00,37.38475,-122.05618,pain,speeding,2017-03-02 07:15:00,407325,0.011973513811754271,Minor
8369764,2017-02-08,16:34:00,37.38891,-121.96674,pain,speeding,2017-02-08 16:34:00,400353,0.005834188975344251,Minor
8370279,2017-01-20,13:45:00,37.32332,-121.94998,property damage only,speeding,2017-01-20 13:45:00,401400,0.00692569491098866,Minor
8370834,2017-03-10,21:36:00,37.3698,-121.9502,pain,dui,2017-03-10 21:36:00,400227,0.009952585844886942,Minor
8370881,2017-01-21,16:00:00,37.2767,-122.00807,property damage only,speeding,2017-01-21 16:00:00,400952,0.0034087469838661793,Minor
8370885,2017-01-21,08:48:00,37.27722,-122.00727,other injury,traffic signals and signs,2017-01-21 08:48:00,400582,0.003107804369656088,Minor
8370889,2017-01-15,19:25:00,37.33772,-122.03236,other injury,automobile right of way,2017-01-15 19:25:00,400823,0.004135920937342354,Minor
8370893,2017-01-07,17:50:00,37.2767,-122.00807,pain,traffic signals and signs,2017-01-07 17:50:00,400952,0.0034087469838661793,Minor
8370913,2017-03-06,11:32:00,37.37285,-122.05281,property damage only,wrong side of road,2017-03-06 11:32:00,407336,0.013860671881267925,Minor
8370950,2017-01-28,22:15:00,37.33152,-122.03214,severe injury,pedestrian violation,2017-01-28 22:15:00,400823,0.0034006296475776842,Minor
8373740,2017-02-17,15:39:00,37.34088,-121.93932,severe injury,wrong side of road,2017-02-17 15:39:00,400514,0.006971822430323436,Minor
8373752,2017-02-23,11:10:00,37.36969,-121.95967,property damage only,wrong side of road,2017-02-23 11:10:00,400895,0.011318783724410824,Minor
8373756,2017-03-09,11:52:00,37.39276,-121.94705,pain,dui,2017-03-09 11:52:00,400227,0.01590480509154424,Minor
8373818,2017-02-28,06:18:00,37.4105,-121.97804,pain,improper turning,2017-02-28 06:18:00,400973,0.009142327165435922,Minor
8373822,2017-02-27,04:04:00,37.36985,-121.9504,property damage only,improper turning,2017-02-27 04:04:00,400227,0.010049794276496583,Minor
8374335,2017-02-24,16:00:00,37.32991,-121.95027,property damage only,speeding,2017-02-24 16:00:00,408911,0.010544949976172535,Minor
8374401,2017-02-28,19:31:00,37.40758,-121.9638,pain,speeding,2017-02-28 19:31:00,400567,0.011393140129041543,Minor
8374410,2017-02-08,18:30:00,37.33002,-121.95994,pain,automobile right of way,2017-02-08 18:30:00,400714,0.01471071065583445,Minor
8374422,2017-02-16,08:28:00,37.32334,-121.96,pain,unsafe lane change,2017-02-16 08:28:00,400714,0.009220783480793773,Minor
8374426,2017-02-26,09:24:00,37.34925,-121.94871,other injury,traffic signals and signs,2017-02-26 09:24:00,400723,0.019175977993312034,Minor
